,Date,Open,High,Low,Close,Adj Close,Volume,ticker,stock_name,team_rank,presentation_date,projection_date,presentation_year,reported_presentation_day_price,estimate_df,presentation_day,projection_day,first_day_price,price_ratio
120,2019-10-18,31.8555965423584,32.18772506713867,31.732852935791016,32.17328643798828,30.394433975219727,3187024.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4337194704744907
121,2019-10-21,32.252708435058594,32.3465690612793,31.920578002929688,32.06498336791992,30.292110443115234,2678313.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4288932236884044
122,2019-10-22,32.0,32.17328643798828,31.711191177368164,31.942237854003906,30.17615509033203,2235944.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4234233866683665
123,2019-10-23,31.8555965423584,32.036102294921875,31.70397186279297,32.00722122192383,30.237546920776367,6248289.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4263192027368734
124,2019-10-24,32.137184143066406,32.339351654052734,32.057762145996094,32.267147064208984,30.48310089111328,3158631.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.437902127026625
125,2019-10-25,32.15162658691406,32.447654724121094,31.877256393432617,31.927797317504883,30.162511825561523,3150875.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.422779881430484
126,2019-10-28,32.06498336791992,32.180503845214844,31.768953323364258,31.95667839050293,30.189802169799805,4135610.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4240668919062494
127,2019-10-29,31.985559463500977,32.51985549926758,31.91335678100586,32.01443862915039,30.244367599487305,4626316.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4266408278617113
128,2019-10-30,31.985559463500977,31.985559463500977,31.54512596130371,31.624549865722656,29.876035690307617,6531106.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.409266441427084
129,2019-10-31,31.682310104370117,31.84837532043457,31.386281967163086,31.59566879272461,29.848751068115234,2899221.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4079794309513185
130,2019-11-01,31.84837532043457,31.9494571685791,31.20577621459961,31.227436065673828,29.500877380371094,2669311.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.391570089883343
131,2019-11-04,31.24909782409668,31.407941818237305,30.844764709472656,30.996389389038086,29.282608032226562,4251119.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.381274091073288
132,2019-11-05,31.01082992553711,31.50902557373047,31.01082992553711,31.422382354736328,29.68504524230957,2454497.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4002573680967256
133,2019-11-06,31.472923278808594,31.530685424804688,31.083032608032227,31.198556900024414,29.473594665527344,3919273.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3902831644036464
134,2019-11-07,31.328519821166992,31.422382354736328,31.14079475402832,31.285198211669922,29.555444717407227,4161094.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.394144110834874
135,2019-11-08,31.263538360595703,31.530685424804688,31.03249168395996,31.039710998535156,29.32352638244629,2583579.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3832046067869361
136,2019-11-11,31.025270462036133,31.18411636352539,30.873645782470703,30.9241886138916,29.214397430419922,1044152.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3780566498799431
137,2019-11-12,30.90252685546875,30.996389389038086,30.69314193725586,30.8808650970459,29.173471450805664,4868414.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3761260491702259
138,2019-11-13,30.83754539489746,31.328519821166992,30.69314193725586,31.220216751098633,29.49405288696289,3987277.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.391248379762436
139,2019-11-14,31.263538360595703,31.371841430664062,31.090253829956055,31.2707576751709,29.541807174682617,4132148.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3935006055969912
140,2019-11-15,31.422382354736328,31.69675064086914,31.263538360595703,31.523466110229492,29.78053855895996,2527348.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4047619047619047
141,2019-11-18,31.58844757080078,31.74007225036621,31.299638748168945,31.725631713867188,29.971527099609375,4328956.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4137708930961943
142,2019-11-19,31.812274932861328,32.98917007446289,31.624549865722656,32.57761764526367,30.776403427124023,5548726.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4517374471430697
143,2019-11-20,32.43321228027344,32.563175201416016,31.234657287597656,31.602888107299805,29.855575561523438,5022564.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4083011410722255
144,2019-11-21,31.472923278808594,31.59566879272461,30.56317710876465,30.635379791259766,28.94155502319336,2967363.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.365186630118357
145,2019-11-22,30.613718032836914,31.220216751098633,30.51263427734375,31.111913681030273,29.391740798950195,2146335.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3864221329763498
146,2019-11-25,31.364620208740234,32.20216751098633,31.335739135742188,32.06498336791992,30.292110443115234,5403439.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4288932236884044
147,2019-11-26,31.920578002929688,32.057762145996094,31.675090789794922,31.682310104370117,29.930599212646484,4506236.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.411840377382546
148,2019-11-27,31.790613174438477,32.22382736206055,31.581226348876953,31.9494571685791,30.1829776763916,2949358.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4237450967892735
149,2019-11-29,31.87003517150879,31.97833824157715,31.444042205810547,31.50902557373047,29.841073989868164,1536519.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.404118399524022
150,2019-12-02,31.55234718322754,31.646209716796875,30.722021102905273,30.787004470825195,29.157276153564453,2035258.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3719433926180915
151,2019-12-03,30.41155242919922,30.60649871826172,30.30324935913086,30.317689895629883,28.712804794311523,2651860.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3510295998810056
152,2019-12-04,30.29602813720703,30.620939254760742,30.166065216064453,30.49819564819336,28.88375473022461,2779834.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3590733728565054
153,2019-12-05,30.5848388671875,30.700361251831055,30.440433502197266,30.56317710876465,28.945301055908203,2215031.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3619691039289432
154,2019-12-06,30.743682861328125,31.176895141601562,30.743682861328125,31.068592071533203,29.423959732055664,3879247.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3844916172627015
155,2019-12-09,30.90252685546875,31.061372756958008,30.519855499267578,30.527076721191406,28.911109924316406,1978334.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3603603833322708
156,2019-12-10,30.5848388671875,30.801443099975586,30.231046676635742,30.772563934326172,29.143596649169922,1389571.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3712998873802087
157,2019-12-11,30.714801788330078,30.95306968688965,30.548736572265625,30.916967391967773,29.280359268188477,952465.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3777348547629673
158,2019-12-12,30.81588363647461,31.328519821166992,30.743682861328125,31.227436065673828,29.574398040771484,1830278.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.391570089883343
159,2019-12-13,31.1191349029541,31.63176918029785,31.061372756958008,31.610107421875,29.936809539794922,2410870.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4086228511931322
160,2019-12-16,31.732852935791016,31.884477615356445,31.55234718322754,31.58844757080078,29.916296005249023,1949526.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4076576358343427
161,2019-12-17,31.55234718322754,31.862815856933594,31.371841430664062,31.819494247436523,30.135108947753906,1322121.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4179536346443977
162,2019-12-18,31.877256393432617,31.898916244506836,31.516244888305664,31.530685424804688,29.861589431762695,1829724.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4050836148828116
163,2019-12-19,31.4657039642334,31.942237854003906,31.451263427734375,31.55234718322754,29.882104873657227,1692332.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4060489152376703
164,2019-12-20,31.675090789794922,31.8050537109375,31.43682289123535,31.537906646728516,29.868431091308594,5133780.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4054054099997875
165,2019-12-23,31.50180435180664,31.682310104370117,31.342960357666016,31.429603576660156,29.765859603881836,2758228.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4005791632137015
166,2019-12-24,31.429603576660156,31.581226348876953,31.4151611328125,31.537906646728516,29.868431091308594,437522.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4054054099997875
167,2019-12-26,31.530685424804688,31.732852935791016,31.379060745239258,31.58844757080078,29.916296005249023,2530811.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4076576358343427
168,2019-12-27,31.682310104370117,31.682310104370117,31.371841430664062,31.4151611328125,29.752182006835938,2096336.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3999355729797496
169,2019-12-30,31.451263427734375,31.602888107299805,31.328519821166992,31.422382354736328,29.75901985168457,3921905.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4002573680967256
170,2019-12-31,31.451263427734375,31.653430938720703,31.025270462036133,31.335739135742188,29.676963806152344,2315443.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.396396336669429
171,2020-01-02,31.335739135742188,31.653430938720703,31.227436065673828,31.429603576660156,29.765859603881836,3029134.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4005791632137015
172,2020-01-03,31.18411636352539,31.371841430664062,31.0758113861084,31.24187660217285,29.58807373046875,1347605.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3922135951212256
173,2020-01-06,31.299638748168945,31.833934783935547,31.20577621459961,31.82671546936035,30.141950607299805,3301148.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4182754297613736
174,2020-01-07,31.689531326293945,31.841154098510742,31.407941818237305,31.458484649658203,29.793214797973633,3223034.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4018661736894669
175,2020-01-08,31.386281967163086,31.963899612426758,31.386281967163086,31.963899612426758,30.271875381469727,1716846.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4243886870232252
176,2020-01-09,31.985559463500977,32.3465690612793,31.833934783935547,32.29602813720703,30.5864200592041,2401313.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4391891375023904
177,2020-01-10,32.317691802978516,32.635379791259766,32.122745513916016,32.41877365112305,30.702665328979492,2858086.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4446589745224283
178,2020-01-13,32.41877365112305,32.743682861328125,32.20938491821289,32.5848388671875,30.859943389892578,6937465.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4520592422600456
179,2020-01-14,32.50541687011719,33.03248977661133,32.462093353271484,33.01805114746094,31.270221710205078,2845344.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.47136422940439
180,2020-01-15,32.99639129638672,33.14079284667969,32.70035934448242,32.99639129638672,31.24970817565918,2995478.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4703990140456005
181,2020-01-16,33.03248977661133,33.83393478393555,32.92418670654297,33.6534309387207,31.871957778930664,6926801.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.499678289879093
182,2020-01-17,33.18411636352539,33.537906646728516,33.083030700683594,33.5162467956543,31.742046356201172,5390974.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4935650326172414
183,2020-01-21,33.37906265258789,33.89891815185547,33.2635383605957,33.754512786865234,31.967700958251953,3069160.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.5041827415482034
184,2020-01-22,33.93501663208008,34.09386444091797,33.71841049194336,33.77617263793945,31.988208770751953,3030934.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.505147956906993
185,2020-01-23,33.646209716796875,33.76173400878906,33.40072250366211,33.732852935791016,31.94718360900879,1937061.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.5032175261894138
186,2020-01-24,33.667869567871094,33.68952941894531,32.98917007446289,33.277976989746094,31.51639747619629,1841912.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4829471536941417
187,2020-01-27,32.69314193725586,32.88808822631836,32.22382736206055,32.722023010253906,30.989864349365234,3661802.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4581724995218972
188,2020-01-28,32.8736457824707,33.03248977661133,32.758121490478516,32.89530563354492,31.15397071838379,1885816.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4658943923843522
189,2020-01-29,32.94584655761719,33.429603576660156,32.9314079284668,33.22743606567383,31.468523025512695,1417132.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4806949278595865
190,2020-01-30,32.88808822631836,33.039710998535156,32.50541687011719,32.70758056640625,30.976186752319336,1495246.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4575289092879455
191,2020-01-31,32.68592071533203,32.779781341552734,31.84837532043457,31.87003517150879,30.182981491088867,2829417.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.420205860478953
192,2020-02-03,32.06498336791992,32.23826599121094,31.638988494873047,31.653430938720703,29.97783851623535,3978551.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.4105534519028495
193,2020-02-04,31.386281967163086,31.906137466430664,30.916967391967773,31.148014068603516,29.499176025390625,5013008.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3880308535730221
194,2020-02-05,31.148014068603516,31.2707576751709,30.1444034576416,31.061372756958008,29.417125701904297,4254443.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3841699071417948
195,2020-02-06,31.018051147460938,31.16245460510254,29.87003517150879,29.884477615356445,28.302528381347656,4232006.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3317246127366609
196,2020-02-07,29.812274932861328,29.8555965423584,29.40072250366211,29.43682289123535,27.878572463989258,4744456.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3117760353583647
197,2020-02-10,29.155235290527344,29.386281967163086,28.873645782470703,29.371841430664062,27.817026138305664,3841436.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3088803042859267
198,2020-02-11,29.494585037231445,30.180505752563477,29.422382354736328,30.007219314575195,28.418771743774414,3481890.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3371942797645608
199,2020-02-12,30.0,30.15162467956543,29.819494247436523,30.036100387573242,28.52161407470703,5211063.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3384812902403265
200,2020-02-13,29.87003517150879,30.29602813720703,29.797834396362305,30.08664321899414,28.569610595703125,2930660.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3407336010709505
201,2020-02-14,30.1444034576416,30.69314193725586,29.963899612426758,30.671480178833008,29.124956130981445,3384663.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3667953507150294
202,2020-02-18,30.620939254760742,30.94584846496582,30.51263427734375,30.866426467895508,29.310068130493164,3121929.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.375482628928412
203,2020-02-19,30.94584846496582,31.169675827026367,30.613718032836914,30.772563934326172,29.220937728881836,2972349.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3712998873802087
204,2020-02-20,30.75812339782715,31.14079475402832,30.541515350341797,30.94584846496582,29.38548469543457,1577377.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3790218652387327
205,2020-02-21,30.851985931396484,30.916967391967773,30.555957794189453,30.657039642333984,29.111242294311523,1147334.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3661518454771466
206,2020-02-24,29.884477615356445,30.02166175842285,29.610107421875,29.8050537109375,28.30221176147461,2583995.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.3281852914302714
207,2020-02-25,29.920578002929688,30.02166175842285,28.397111892700195,28.700361251831055,27.25322723388672,4872707.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.2789575232145514
208,2020-02-26,28.772563934326172,29.29241943359375,28.158845901489258,28.158845901489258,26.739015579223633,4316076.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.2548262892841207
209,2020-02-27,27.78339385986328,27.78339385986328,25.689531326293945,25.747291564941406,24.44905662536621,5062868.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.1473615945262532
210,2020-02-28,24.830324172973633,25.638988494873047,24.23826789855957,25.083032608032227,23.818286895751953,7647001.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.1177606085718534
211,2020-03-02,25.1191349029541,25.277978897094727,23.89169692993164,24.851985931396484,23.598892211914062,4431723.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.1074646097617986
212,2020-03-03,24.909746170043945,26.346569061279297,24.772563934326172,25.653430938720703,24.35992431640625,5943728.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.1431789379741186
213,2020-03-04,26.310468673706055,26.483755111694336,25.350181579589844,26.231046676635742,24.908418655395508,3866920.0,ARMK,Aramark,2.0,2019-04-30,2022-04-30,2019,31.0,0,0,0,22.440433502197266,1.1689188925012217
